Sentence,Label
produk bagus kirim cepat bungkus rapi rusak barang sesuai deskripsi ekspektasi barang terima lengkap bonus kaos recomended seller blibli thanx layan online bagus moga blibli situs online percaya indonesia,positive
tanggal maret beli buah jam tangan daniel klein website blibli com no pesan private info removed coba cek tanggal maret status pesan proses coba cs live chat bilang barang ready tunggu pick up pagi tanggal maret coba cek status nya ubah pesan proses coba cs live chat barang packing proses packing bantu hubung merchant barang pick up proses belanja blibli com alam belanja online barang kirim mohon blibli service kirim service kirim gratis bayar tunggu kali telp nyata produk tangan jual batal otomatis dana voucher maaf terima kasih ya,positive
tolong toko gilmore girl s fashion blacklist dg sengaja barang yg ga layak pesan ga sesuai warna pesan sesuai yg iklan iklan jeans kirim bahan kanvas celana ukur nyata ukur bilang banding dg ukur lingkar pinggang celana ukur,negative
langgan pesan sesuai kirim pantau muas,positive
respon jual kadang lambat banget trims,positive
bhinneka beli maksa klaim retur rumah beda provinsi jam jual suruh nyamperin rumah diturutin bhinneka maksa jual keliling kota ajaib,negative
laku mesan barang estimasi barang terima oktober tanggal oktober barang terima komplain customer care nya suruh refund batal order alas merchant lihat review bagus arti tangan merchant selesai barang pasar web nya beli kecewa saran refund blibli com tanggal oktober duit indikasi tipu,negative
transaksi aman server kadang down,positive
bgus,positive
sy aplikasi bantu belanja online layan kategory bintang,positive
inappropriate content removed transaksi dibukalapak barang retur jasa kirim kirim jual bukalapak uang jual tracking retur,negative
what ever you need anything of your stuff that you want are here when you complain as long as the requirements were subjected they will refund or change it with the new one that s is the option for you as buyer that s was my own experience with this apps as greatest online store provider,positive
kecewa banget beli biospray palsu diskon nyata barang palsu pantes harga murah pakai takut kecewa barang yg jual jamin asli barang palsu jual kecewa beraaaaat,negative
kirim aja gak cepet,positive
gimana mengrefund hotel tp pesan td menggunaka akun,negative
bantu masyarakat hasil tingkat taraf hidup jual rubah inappropriate content removed pikir kerja wirausaha cipta lapang kerja masyarakat sukses bukalapak moga sukses dagang,positive
beli cicil bayar penuh ya,positive
olx kacawww sisi performance fitur cari sangaaaaaat buruk fitur cari,negative
mudah cari inappropriate content removed sedia aman ketat transasksi mudah notif cerewet cerewet bagus lohh ngingetin heheheh retur ga sulit mantab deh pokok cari pikir cari bukalapak butuh ya hahahahaha maju yaa sukses bukalapak,positive
belanja super kecewa niat beli pb xiaomi dgn harga murah habis bayar liat stok pb biji minggu dianggurin barang ga dikirim sms jual stevany dream city ga dibales pdhl log in livechat susah ampun email cs you know whaaat stok habis knp ga bilang knp sms ga direspon knp nunggu minggu email yg diam puas langgan jd prioritas jual percaya barang jamin jamin refund potong utk kartu kredit rb utk kartu akun virtual pdhl ga sudi belanja,negative
it s nice having the ability to buy the ticket online but not when the mobile site loops you around for over an hour for a five mute transaction,negative
beli barang salah merchant yg percaya blibli com dgn nilai juta rupiah dgn metode bayar cicil bca akibat salah blibli com logistik terima barang blibli com informasi barang terima lapor customer service pilih tunggu barang kirim refund pilih tunggu butuh barang nya barang hubung customer service refund mesan barang proses refund respon customer service hadap yg alami lamban solusi kecewa barang terima status proses refund bayar cicil bca barang yg terima alam yg buruk layan ecommerce yg beli barang merchant yg layan ecommerce direct merchant tsb mengalamai kapok belanja blibli com tunggu solusi blibli com belanja blibli com promo yg tarik belanja jual yg tanggung promo banding belanja jual yg promo tanggung,negative
senang pakai tiket com ratenya bagus murah websitenya friendly banget gak susah akses promonya ok banget puas deh pokok thank you tiket com god bless,positive
informasi estimasi barang sesuai jabar website beli buah produk blibli laku bayar menit bayar informasi terima barang tgl agustus barang terima telfon customer care sabtu daftar keluh kabar senin kabar telfon sore kabar kabar menelfon nyata kabar barang jumat minggu ready barang pick up jumat minggu info pilih lanjur tunggu merchant memberitahu knp profesional review jelek respond,negative
sohor,positive
verifikasi detil produk original kw kait produk sepatu jenis,positive
kalo tanda bayar hilang,positive
inovasi,negative
beli kamera pentax k diskon bri kartu kredit pesan batal beli diskon kirim nyata item kirim nombok deh komplain via email chat standar aja solusi kayak belit butuh yah terima ya,negative
fast service and fast item send good item and much discount,positive
puas belanja blibli layan bagus produk lengkap yg estimasi kirim kadang barang pesan overall bagus bintang,positive
ruko ciputat cat buka lapak,positive
good,positive
pesan terima terima kasih blibli com respon cepat nya,positive
situs jual beli onlen mahal cs cuek susah hubung beli lengkap make up taghan tera atm bayar email lha beda gin komplaiin via chat ga bales email responnya ramah belanja kali eh trnyata mas biaya administrasi yg bayar situs yg anehhhhhh,negative
percaya barang sesuai harga kualitas sesuai gambar,positive
kali belanja lazada udh kena tipu yg krim produk abal abalan garansi tobat deh,negative
alam ber belanja bl muas transaksi janggal rugi barang terima status selesai feedback bagus isi customer customer laku kece langsung jne jne konfirmasi janggal tindak bl support bantu,negative
tanggal oktober pesan no pesan private info removed butuh cepat,negative
terima kasih tiket com bantu dlm kirim ulang kode booking ka bantu terima kasih,positive
kali laku transaksi lazada barang beda barang kategori lumayan transaksi cepat sesuai estimasi transaksi kecewa membosakan bolakbalik chat customer service cs lazada bantu janji jarang geram kali beli barang lazada terima kasih lazada bosan,negative
kak order pakai cicil to,positive
sukses sukses and sukses bos bukalapak with armada and crewnya yg sigep dlm layan saran lapak yg nakal kluarin bukalapak contoh yg alami dibohongin barang belian status kirim cek kurir kirim nyata lapak bohong nomor resi palsu nilai barang yg beli kesal bohong dikerjain bgitu,positive
awesome,positive
tons vouchers and really fast delivery,positive
respon time keluh langgan informasi kadang lambat barang iklan sedia transsaksi sukses diberitahu minggu barang kosong,negative
tipu beli voucher harbolnas tulis s k jan pemberitahuan enak batal refund ikan komplain via email ya hangus tau profesional layak yg benah gih,negative
review langgan otomatis diinput bintang beli rating adil bs pandu yg salah calon beli produk yg terima jg sesuai deskripsi dr jual jual tanggung skali hirau protes beli tangan bukalapak lambat solusi kecewa,negative
great company,positive
langgan bukalapak kali respon customer service tanggap serius lapor minggu beda tahutahun respon tindak cepat,negative
minggu kecewa kali blibli barang pesan kirim barang beda warna model pesan mouse warna hitam warna hijau sandal pesan warna coklat kirim warna hitam pesan tas laptop kirim model beda kecewa kali main anak baju merchant blibli alas beli mes produk model warna arti kirim warna model beda bohong beli produk pesan nyata stok habis batal pesan uang kirim produk beda pesan apel merah kirim apel hijau makan apel hijau arti apel hijau buang orang makan apel hijau kecewa layan kecewa tulis review blibli saran barang ganti habis stok uang ganti voucher no thank you inti rugi solusi blibli,negative
mmall com percaya,positive
barang nya lengkap tpi mahal,negative
banding harga kirim paket kirim gojek pesan sukses bukalapak,positive
lengkap,positive
order blibli lumayan muas barang bungkus rapi aman estimasi konsisten karna estimasi saran layan kirim update status kirim websitenya,positive
ngecewain,positive
tokopedia salah favorit belanja online murah mudah sukses bro,positive
selamat pagi lazada yth tunggu tagih kartu kredit tp barang terima mohon logis kali komplen chat tp temu tindak lapor adu konsumen bikin emosi status terima terima terima nya sistem lazada terima harga barang main status palsu hilang percaya belanja lazada suka belanja lazada tp tipu,negative
x beli tiket terbang tiket com layan cepat akurat kecewa terimakasih,positive
ngga pakai was was belanja dibukalapak barang proses tinggal hub cs nya duit ko rekening santai bin ajibs belanja mari,positive
barang sdh pes mudah dpt konsultasi seller utk sgala barang,positive
moga tiket com,positive
belanja online beli barang elektronik keliling ecommerce indonesia banding harga kualitas seller percaya mudah transaksi minggu beli hardware komputer perangkat jeroan komputer nyata salah beli perangkat ukur salah hubung customer service blibli com ganti perangkat menit customer service hubung informasi singkat padat tenang order dicancel ganti perangkat butuh cek account blibli com ganti amazed blibli com pasar ecommerce banjir promo nyata blibli com puas beli customer service feedback akurat bantu blibli com tolok ukur ecommerce tingkat percaya tenang amazing service salut tim customer service blibli com sukses note puji mas bantu deddy salah dengar hebat,positive
lucu sih liat diskon gede mouse gaming yg website tera harga asli jt dgn diskon what kunjung outlet gaming nyata harga asli rb yasalaam tipu,negative
pilih barang respon cepat,positive
tuju ephifania paramita ly fashion lazada kecewa customer sellernya harga seller lazada tekan murah seller paksa turun harga harga referensi kalo harga nga turun pas event promo harga mark up murah seller wajar banget kalo pas event promo banget costumer kecewa order cancel harga ganti seller seller nga proses order harga turun gila gila sampe modal nga nutup boro boro untung jual lazada rugi kalo ngikutin sistem lazada lazada paksa seller turun harga referensi barang murah kualitas wajar sih seller nga bener lazada lazada tau nya jual barang murah nga mikirin kualitas harga banding lurus kualitas kalo seller ngikutin nya lazada jual barang murah nga ujung nya nga jual lazada harga lazada masuk akal barang kualitas asli hati hati costumer belanja barang harga murah lazada market place tokopedia bukalapak elvenia matahari mall,negative
mohon seller yg kirim sesuai yg iklan koorperatif feedback negatif status si jual peringkat komplain forum belah pakai bata komplain bata kadang jebak status dagang feedbacknya ribu layan kecewa,positive
iya kecewa lazada maret kmaren ane beli iphone s lazada ane giur golong murah jt klaim barang ori minggu barang ane terima ane udah curiga charger earphonenya beda ane mikir ohh kembang produk apel gak iphone gunakana ganjil iphone mati baterai an gue mikir oh barang baterai pakai kali ok nyata gak henti situ layar mati dipake restart kali restars butuh restartnya coba proses servis barang atur klo palsu yan ganti moga servis normal mengininkan hak bal barang fungsi normal sesuai janji web lazada kapok beli barang elektronik lazada mending mahal aman tenang sekian review besok ane kasih update kembang,negative
mes barang blanja com toko online barang toko online barang blanja com no tracking jne dab akses akun lihat status barang ganti password e mail verifikasi email support balas automatic reply toko online buruk imingiming harga murah belanja mohon timbang murah embel mitra ebay nyata jamin layan fan percaya,negative
