Sentence,Label
promo cashback   iseng beli produk hp xiaomi nomor pesan private info removed  nunggu poduk nyampe selamat walafiat butul promo bikin dapet voucher nila hp yg udh sen tentu produk yg beli x harga voucher yg guna mikir sayang voucher angus beli tv hp blibli tanggal  maret gak nyangka tv dateng tanggal  kondisi muasin banget hp dlm proses kirim yeyeye keren blibli produk yg sen harga murah harga pasar berkat voucher cashback sempet kesel sih karna kirim hp yg mikir yaah nama beli online sabar nunggu kasih gratis kirim heheh recomend banget blibli belanja online semua kerabat aku nyoba cicil  gak kartu kredit saran aja tau blibli adain cicil  pakai atm hehehe sukses blibli com,positive
nyaman,positive
packing hanya pakai selembar plastik kresek kertas basah semua,negative
barang yang diterima cacat pada analog untuk komplain tetap dilayani tetapi dari saya sendiri tidak kirim kesana karena ribet dalam ongkir dan pengiriman nya lain kali tdk apa apa di buka segelnya untuk di cek analognya sehingga tidak perlu masalah complain dan kirim balik sana lagi terima kasih,negative
saya belanja online bukalapak layan bagus kirim cepat barang jamin barang bagus,positive
beli  dateng nya malah  pas di buka udah exited banget jadi negativemood tenyata cuman,negative
mulai nggak arah profit gede,negative
makin kece banyak promo,positive
br pakai mnt sudah rusak padahal engga jatuh dan ga kebanting,negative
saya harap grand city tdk listing online travel agent layak hotel bersih service bawah standard hotel melati,negative
saat milik kendala guna voucher staff blibli icha andien wanda rizky semangat tolong rizky telaten memfollow up kait utk find out solution cool so belanja bli harga pantas hati tenang always give the best,positive
alas sepatu tipis dipakai  bulan sudah aus padahal make ny jarang,negative
agam pilih barang sedia tarik perhati,positive
bagus semua d kembang ya,positive
saya ide kembang usaha ecommerce layak alibaba china websitr ecommerce tmall com baik bukalapak kerja usaha branded kenal nike adidas etc dan spesial link nike bukalapak com customer percaya nike official buka lapak official versi ecommercenya bukalapak ajar negeri tirai bambu china milik sama website tmall percaya customer toko buka langsung official usaha branded contoh nike tmall com adidas tmall com bagai moga masuk check follow up bukalapak indonesia most trusted anf no  ecommerce,positive
tali tas nya mau putus,negative
tdk sesuai warna pesanan,negative
order pink dateng birumales balikin krna rugi ongkirterpaksa terima apa aday,negative
proses cepat mudah pilih bayar via klikbca klikpay bca,positive
tempat beli tiket kereta api untuk tiket pesawat harga mahal banding tiket online,positive
cara belanja praktis butuh yg saji layan yg aman beli,positive
turut belanja blibli com proses lambat utama mes jumat maka selasa bayar verifikasi kemudian proses tunggu ambil kurir butuh hari siap kalo belanja blibli makan minggu atas lebih beli toko fisik sekarang bayar detik jg barang terima pesan private info removed tunggu ambil kurir pdhl pesan  mei  dan  mei  status tunggu ambil kurir kirim saran  blibli toko online baik mangkas proses makan lama harus blibli toko online saing kompetitif bahkan j id pesan besok antar meski begitu kapok belanja blibli hanya harap proses singkat mudah trims,negative
saya order tanggal  jan  ada pesan order bareng datengnya tanggal  jan satu tanggal  jan  puas deh pokok belanja blibli com,positive
update barang sudah terima tanggal  juli  jam   bikin kaget jne nya belain kirim sabtu pagi kota belum blibli sempet telepon putus sinyal jelek blibli email kirim barang senin  juli  jne telepon jam   antar barang alamat alamat kantor jne kirim rumah jam   barang dipacking rapi bubble barang segel rapi ini alam beli barang kali blibli com tanggal  juni  beli produk xiaomi xiaoyi sport basic edition green action camera promo kamis ganteng no pesan  merchant angel metode bayar cicil x kartu kredit proses bayar jalan baik website status pesan pesan proses estimasi kirim  juni  s d  juli  sabtu tanggal  juli  status pesan pesan proses hubung blibli com live chat status pesan saya customer care bilang tunggu sampe tanggal  juli  senin  juni  cek website blibli com status kunjung ubah kirim email private info removed jam   status pesan customer care blibli com balas email tanggal  juni  jam   merespon email status pesan email bilang follow up puas email butuh barang tesebut telepon customer care sore hari status pesan bilang follow up merchant telepon cek status pesan website jam   ubah tunggu ambil kurir  june    no resi sedia sabar tunggu tanggal  juli  sampe jam   barang kunjung live chat customer care blibli com customer care bilang follow up merchant ecek sedia barang esok hari sungguh luar duga sedia barang blibli com tahu jual barang stock jelas website status available sungguh profesional blibli com online shop rekomendasi blibli com sungguh penuh ketidakpastian customer kali belanja blibli com kecewa salah review orang alami giur barang murah kredit  gratis ongkos kirim rugi,positive
barang baru diterima dicoba ternyata sudah rusak masak nasi tidak panas setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service    minggu dan tidak bisa ganti baru padahal barang baru datang dicoba sudah rusak sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota,negative
not recommended seller,negative
sangat bagus app nya mudah cepat,positive
kecewa sih padahal beli mau buat dikasih orang tapi malah ga dapet boxnya sebelumnya pernah beli diario x nagita slavina juga tapi dapet box kirain beli pas sale di tokopedia akan dapat boxnya juga ternyata malah ga dapet,negative
good,positive
kurang lengkap eyeliner milky white nya tidak ada,negative
pilih banding jatuh nya blibli com jangan ragu ongkir gratis barang pesan mesti puas jamin percaya toko toko recomended deh kek langsung toko aja untuk kali ku belanja bintang dehh saran aja info update promo program please info ya jg konsumen senang hehehe sukses blibli com  belanja senang pelang,positive
bukalapak manfaat jual online,positive
suka belanja,positive
utk beli tiket kereta bagaimana utk ubah nomor kursi,positive
jelek layan sen banget ci proses lazada acak kadut,negative
good,positive
blibli tolong dong saya pesan tanggal  juni sampai skrg tulis kirim no resi muncul zzzzt padahal estimasi kirim  juni  juni tgl skrg  juni barang kirim sy sdh menghub customer care blibli balas lapor dg no lapor  maksud gmana sy tunggu pasti posisi barang mana,negative
companies with good service and very satisfying customers,positive
lem nya gak ada di dalam paket saya,negative
pie susunyabberjamur padahal baru disimpan sekitar semingguan dan expiry date masih sebulan biasanya kalo beli di bali ga kayak gitu ya biar temen yang beli pie susu nya aware aja ya sedih juga udah disayang makannya eh pas mau makan ternyata jamuran terpaksa dibuang  udah chat juga ke sellernya katanya karena ga dimasukin ke kulkas tp dulu pas beli di bali jg ga masukin kulkas sih fyi aja buat temen yg mo beli yah,negative
kecewa banget  saya alami tunda kembali dana batal barang blibli dari email dana kredit kartu kredit ikut bayar barang beli tagih beritahu bilang kredit sukses saya coba cek tagih ikut eh dana sebut masuk sampai dana mas tangan cs blibli  dana ongkos kirim return barang blibli transfer bulan akhir email bukti kirim lagi cape de seperti kalo hubung uang blibli sulit hak kita update untuk  transfer  bulan untuk  telepon bli cek bank bca harus inisiatif bli ga dana telepon,negative
good service and fast respon,positive
baunya pasaran prtama kali pakai semua orang sekitar gue sakit kepala jangan trlalu expektasi tinggi rugi kalian harga segitu,negative
seller tidak responsive pesan dan pengajuan pembatalan selisih  menit malah ditolak pengajuannya padahal udah chat pengen ganti tipe barang sama alamat pengiriman tapi gak diwaro payah,negative
bagus layan cepat sukses tiket com,positive
cepat pasti,positive
all new olx sampah,negative
cepat pelyanannya,positive
kaki tripod rusak tdk bs terkunci di angkat lsg turun,negative
aman belanja blibli com coba beli  unit motor kalo tau pembayaranya ya trims,positive
sy brencana libur k singapore hr mlm org skluarga udh sampe bandara tnpa sadar paspor swami sy udh expired trpksa km hrus re schedul tiket hotel tiket bs lgsg dbntu airasia tp utk hotel tlp traveloka utk reschedul tp ktanya bs dkarenakan ktany dr hotel nya yg tdk bs rubah tp lgsg tlp hotelny gk mslh konfirmasi dr traveloka kmbali tlp traveloka ktany tetep gk bs hikss pdhl gk mnta refund cm reschedule jdiny y trpaksa ikhlasin sedih bgd batal libur ringan dr traveloka maaf y gk lagi sen d traveloka kesan prtama sgt mngecewakan,negative
this company has many branches in different cities,positive
jelas,positive
nyaman aman mudah belanja rumah suka terima kasih bukalapak,positive
udah sering beli banyak bahkan tapi untuk yg sekarang sangat kecewa sekali karena ada satu yg gagaldepan belakang samasayangnya ketika ditanya malah disuruh nunggu tapi tidak ada jawaban sampai sekarang tau gitu di komplain,negative
bagus kirim nya barang sesuai trm ksh buka lapak,positive
respon cepat konsumen,positive
halo blibli tgl  des  order helm ava k falcon buy  get free ava k no order private info removed estimasi  des   jan  dalam status pesan no resi tunggu ambil kurir kirim jne reguler telah private info removed e mail masuk pesan kirim firstlogistik co id resi  estimasi  jan  yang bagaimana,negative
order no  batal lazada proses yg mutu cs aju refund ok urus telah  kunjung pasti status dana kembali lazada tiba esok email status pesan batal minta konsumen lol refund voucher voucher duit yg tahan lazada paksa voucher usaha tipu konsumen curi duit konsumen malu lazashit indonesia,negative
klaim produknya tdk mengkerut trnyata baru bbrp hari dipake korsetnya mengkerut bikin ga nyaman sadd,negative
hati hati belanja barang ngak asli complain putar putar alibi ngak bertangung kirim jual kirim bukti bukti kalo barang mereka terima barang nya saya tukar bilang barang cuman  ngak lagi hati hati belanja,negative
easy shoping and really helpfull,positive
cheap price a lot of items to choose,positive
banyakk rusakk dan lecet nyaaaa,negative
beli  cutter  dikirim  cutter blade harusnya  juga cutter blade,negative
baru dibuka dan ditutup lagi sudah patah kualitas jelek banget,negative
great service but it will be perfect if free delivery for every item thanks,positive
telah lihat rivew langgan nya minta blibli angela memperoses pesan no order private info removed komfirmasi bayar tgl  imo tgl  barang nyangkut proses ambil kurirr nya barang antar me jne nya nunggu kurir nya tahap proses,negative
good price,positive
saya beli jual bukalapak jual barang mudah atur atur sistem stok jadi beli beli stok kurang namun fitur nego hadir misal desember  karena jual harga murah beli beli berkik nego harga sakit hati hanya kendala kami terima kasih,positive
pesan harap makas zalora,positive
pesan nut slider  kenapa cuma datang,negative
neng belanja mataharimall promo,positive
respon nya lambat gimana saing lapak belah dengan gojek pesan pagi siang dapat lah klao lazada minggu dikirim ga lazada tahan saing service ini sepertimya belanja terakhor lazada,negative
sangat muas ini rewards hadiah langgan buka lapak yg belanja thanks,positive
no order  nikon d barang sampai motor lensa smooth kece langsung nikon saya komplain polite tanggap agent live chat nama muhammad ridwan lalu komplain by email respon sampai esok hari komplain by phone tangan agent nama bella tlnya nama farhan saya tukar produk bilang saran kirim barang cepat barang tukar cepat tidak kemudian email form kembali produk kembali barang tunggu lambat  agustus saya barang picking up lazada butuh tuju managemen akhir tgl  juli kirim via jne terima gudang lazada tgl  agustus tgl  agustus kakak telpon gudang lazada karna cantum nomor telp kakak saya dalam paket yang saya kirim tidak ada memory card dan pihak gudang tidak bisa proses jika tidak ada memory card bukti masuk lengkap tanpa satu yang kurang lazada mau cemar nama baik saya dan sampai saat ini kabar barang dicheck oleh pihak qc gudang lazada walaupun saya sudah telpon kali bahkan saya sempat tawar refund untuk deposit di akun lazada padahal jelas saya minta tukar produk barang harga seribudua ribu juta saya effort kembali barang cepat mungkin mana tanggung jawab pihak lazada sedang kamera itu sangat saya butuh untuk tanggal  agustus,negative
untuk barang dengan harga yang cukup mahal saya berekspektasi tidak ada air bubble pada pinggiran lobang home button dan kamera saya sudah coba beberapa kali untuk memperbaikinya tetapi sepertinya bukan salah pada pemasangannya,negative
service in matahari is very good,positive
belanja blibli com layan customer servicenya jelas status barang pes jelas web sedia status kirim cs cepat tanggap,positive
