Sentence,Label
laku mesan iphone s plus dgn no order private info removed tanggal desember status ambil kurir hadiah lihat review was was mohon ybs ditindaklanjuti langgan yg beli harga barang yg khawatir status mesan smp stuck terima kasih,negative
beli samsung galaxy a kode pesan laku mesan tanggal september pesan terima tanggal september security rumah tanggal september pagi buka bungkus masuk sim card kaget unit samsung rumah sim cardnya langsung hubung cs blibli com komplain ikutin prosedur masuk isi form barang rusak upload foto tinggal tunggu follow up blibli com harap follow up komplain proses,negative
pesan barang lazada tanggal sept detik barang tdk nongol notifikasi aplikasi lazada barang kirim sy telp cs lazada just maaffffff barang terima wowwww kereeeeeeennnn rincian pesan no mesan pes sept lazada tolong uang barang tdk ente kirim sblumnya pesan beli lazada ngga problem sumpahhhh sy tdk belanja lazada kapok deh gueeee terima kasih,negative
good,negative
bukalapak oke banget,positive
mataharimall has good customer service and delivery,positive
nyaman belanja tampil tarik sip deh,positive
belanja online mudah tawar harga spesial,positive
belanja super kecewa niat beli pb xiaomi dgn harga murah habis bayar liat stok pb biji minggu dianggurin barang ga dikirim sms jual stevany dream city ga dibales pdhl log in livechat susah ampun email cs you know whaaat stok habis knp ga bilang knp sms ga direspon knp nunggu minggu email yg diam puas langgan jd prioritas jual percaya barang jamin jamin refund potong utk kartu kredit rb utk kartu akun virtual pdhl ga sudi belanja,negative
promo hati gratis kirim si cepat nego harga poll mentok rb,positive
zalora shopping online bagus layan bagus bayar dituker cocok kirim lumayan ga ga cepet puas deh belanja zalora bagus diskon diskon gede hehe zalora ok,positive
bukalapak lapak kategori lindung nyaman beli jual aman belanja cepat proses respon jamin uang cepat proses cair dana sistem lacak yg integrasi saran usaha yg dengar saran konsumen,positive
buka website notif hadiah gitu lazada dpt notif spin dpt iphones udh ikutin instruksi ga hasil ya comment nya positif tp gabisa ya gangerti deh direspon ulas,negative
blibli online,negative
min ya barabg yg ane sen status proses,negative
batal sistem heheheheh,negative
great company,positive
nanya pesan barang blibli ragu ngga mes lanjur pesan via cod batal pesan pesan dibatalkann ngga mohon bantu,negative
packing barang oke proses kirim sesuai informasi website laaaamaaaaa proses kirim dicompline tindaklanjuti terima kasih,negative
butuh alat air purifier cepat kondisi anak pasca op rekomendasi milik udara tanggal maret coba contact service care arah sesuai via email coba klarifikasi kali email balas alat cari review artikel online order laku bayar konfirmasi status pagi verifikasi bayar tunggu barang cepat terima no pesan private info removed moga masuk thanks,negative
estimasi barang terima tgl mei tgl barang terima lazada layan chat lazada barang proses serah terima jasa kirim mohon tunggu x jam tunggu penuh harap barang kirim yg lazada barang proses serah terima loh ko serah terima barang aja no resi pesan lazada cek resi nya nyata daftar temu parah ga tuh nyata resi abal palsu komplain lazada tindak kait tunggu kait gigit jari uang proses komplain alhasil tunggu ketidakpastian butuh barang cepat proses selesai ga belanja lazada layan kecewa,negative
mikir belanja mah klo kena cancel kena fee rb klo kartu kredit dana aja pas cairinnya aja mikir,negative
coba ad pilih no kursi tiket com mudah an pilih kursi batas gerbong promo ya biar tiket com saing bravo,positive
suka belanja blibli com percaya harga murah,positive
kirim aman khawatir pecah proses kirim,positive
kali baja zalora alhamdulillah puas karna barang kirim besok gak cacat rapih bgt paket masuk aja sih ya pesan jam gak jam transfer langsung laku konfirmasi bayar sih yg zalora transfer santai tinggal tunggu barang terang email status barang dlm x jam tunggu besok terima email yg terima email laku konfirmasi bayar besok terima email bayar terima barang d proses yg khawatir zalora ga cepat tanggap gin miss komunikasi barang tercancel mohon cepat tanggap ya,positive
yg beli tinggal klik situs user friendly bayar aman gak jelek,positive
overall udah bagus sih kalo tampil simple minimal biar gak pusing ngeliat tampil muka halaman utama rame aja,positive
personally lazada aman kali kali pesan barang sesuai spt gambar maksud barang abal abal jual lazada orang jual brg tulis jual lazada barang asli,positive
estimasi pesan jumat tanggal juli estimasi terima tanggal juli cepat besok,negative
bikin stres bilang uang masuk kirim bukti transfer kirim bukti sms dr bank transfer pake sms banking percaya dikirm bukti proses malam sampe siang proses aneh cek web pesawat harga yg transfer tuk issued tiket tsb mrah dr yg cek invoice nyata adjustmentnya guede banget not recomended ber transaksi traveloka,negative
detail mesan lihat kirim brngnya yh sy bngung sy mlakukan transksi pembyran indomaret sdah sy bayar tulis proses tgl sep esok tgl sep kirim keeseokan tgl sep kirim tulis kirim apakh barang yg sy pesan tgl sep yh sy bngung mohon bntuannya yah please,positive
sih besok gw order iphone s gw lihat orang posting rugi buyer nya gw mikirmikir dehh order lazada buruk gw lazada jual online bagus ternyataa aja,negative
tingkat mudah langgan,positive
sistem transaksi seller jual barang original bilang original,positive
ok akses mudah cepat,positive
nyaman harga tingkat kualitas,positive
mudah cari inappropriate content removed sedia aman ketat transasksi mudah notif cerewet cerewet bagus lohh ngingetin heheheh retur ga sulit mantab deh pokok cari pikir cari bukalapak butuh ya hahahahaha maju yaa sukses bukalapak,positive
mostly the price more expensive than other store,negative
umpan,positive
tombol klick beli barang aja yg,positive
senang beli voucher bbm shell kualitas harga kirim cerdas blibli com thank you shell blibli com,positive
puas jasa layan mes tiket cepat mudah moga nya layan tiket com mantap,positive
min order mmc sandisk ultra gb class original tanggal juli barang tuju beli,positive
complet produk,positive
belanja laz da lancar pikir sy beli ditopedia proses praktis ternyataaaaa pesan kaftan kamal warna pink sdh transfer tinggal tunggu konfirmasi bayar dr tokopedia selang jam masiu beelum konfirmasi kena status bayar tolong toko jual utk cek barang nya tau jual bilang barang beda warna warna orange salem hahahaha lucu barang sdh dikeep sdh bayar arti barang sesuai dgn yg ddipesan kasi pilih ganti warna gimana nih proses stock barang gudang tokopedia nyya beranta ga gin bilang ok sy yg orange salem toko belanja laz da ga ribet gin barang dikeep bayar ga dpt bukti konfirmasi barang tanggal kirim barang barang yg beli sesuai dgn yg dilempar tokopedia ga jelassss lucu bangettttttt,negative
mudah komunikasi dg seller atur uang konfirmasi bayar by pjkne tdk respon bukalapak com sbg online marketplace percaya,positive
habis beli jam tangan wanita lazada merk blue lans barang negeri sih bagus nyata nehi nehi pas pake emang detiknnya jalan menit jam nyangkut pas angka mentok manual gitu males bawa toko jam ntar mahal beli ah kapok deh belanja lazada udah beli jam bareng temen gak tau deh barang nyampe kondisi gimana apes apes gak ikhlasin tu duit makan deh uang haram,negative
situs jual beli yg percaya harga saing moga kasih diskon sukses,positive
always give a competitive price,positive
alam buruk blibli com transaksi beli garmin c tanggal desember status no reject call costomer service balas pm cek transaksi bayar cc kecewa,negative
kemarin kali transaksi dgn blibli no transaksi private info removed kirim rpx priority package status tunggu ambil kurir baca review harap cemas jgn alami yg barang kirim batal mudahan barang selamat kena,negative
barang diperjualakan kualitas sesuai dgn yg harap tdk sesuai dgn yg tulis sesuai dgn promo brng klu dicheck trlebih bukalapak meng tuju lapak yg jual barang dibukalapak,negative
seller diolx yg salah dr sekian yg kecewa hadap olx gabung dr seller banding toko bagus olx toko bagus sistem seller rajin kalo dapet hasil nama olx parah rajin bikin iklan tolak iklan tayang tahan langsung terjun bebas tanggal halaman nga ya ujungnya pake yg bayar kalo iklan coba petinggi olx timbang lagu sistem sperti kalo bayar admin olx olx tanggung rekber situs banget yg manfaat situs media tipu buka peluang tolong kerja situs fokus bawa arah jual beli bayar tokobagus terimakasih,negative
belanja bhineka ogah ogah dasar review bhineka point ya iklan adsense cuman berani bayar perak login langsung blokir iklan adsense bhineka curcol bentar toko harga situ sungguh kecewa update alias harga beda saing toko merchan ragu dengar komentar transaksi bhineka ribet bhineka aja ribet pa merchan host bhineka ribet kuadrat moga bhineka bangkit saing toko toko online malu ah web doang kualitas cetek ngak beli ni bhineka toko halaman web kalah enterkomputer rakit nonokomputer,negative
bagus harga sesuai kantong,positive
njirrr pesan dompet tanggal sampe proses email udh d kirim eh pas cek no resi not found v kapok belanja lazada ni lazada niat jual gk sih,negative
order finish in a smile aman belanja kode voucher tagih belanja mm thanks mm,positive
gue transaksi tanggal desember beli item bayar klik bca nyata transaksi gagal saldo gw potong gw berfikir libur jelang natal maksimal x jam eehhh sampe gin tanggal desember saldo gak bingung telpon cs gak diangkat kirim pke email suruh nunggu gue telpon gak konfirmasi langsung hormat langgan udh kirim email berkali pindah aja bukalapak customer service udh pake tokopedia kaya gin bikin gak nyaman belanja online,negative
order lazada minggu udah keburu lebaran barang terima order jabodetabek,negative
tampil jual terima sesuai kirim cepat paking rapi,positive
laku bayar atm laku konfirmasi bayar pesan mode tunggu bayar bayar sesuai harga barang bukti transaksi blibli com situs tipu,negative
uang yg sya ragu dgn sistem transfer cari produk yg bayar comot produk ehh tau nya pilih cicil indomart transfer gagal deh belanja tulis bayar tdak ya blibli com thankzz,negative
designer webnya mabuk bikin website bagus ngga gin susah hubung jual pakai chat internal olx search by location mati filter kota putus bodoh managemen olx rubah tampil,negative
kirim cepat barang bagus,positive
buah kesan buruk belanja bhinneka,negative
belanja bukalapak seller bukalapak responnya cepat packagingnya rapi bener aman lapis sampe gel buka kirim cepat besok jne oke paksa cancel transaksi butuh cepet respon cs nya cepat duit langsung plus fitur chatnya sellernya asik deh pokok bukalapak oke banget,positive
this website claims to be an ebay partner and owned by giant indonesian company but actually it will stole your money your order would never be sent to you and their costumer service are a dud don t expect to get any reply by email for your question and their call center will never pickup your call,negative
promo tarik bantu finansial suka bantu jual,positive
bantu cari butuh sayang cepat kirim barang mohon tingkat terimakasih,positive
terima kasih bukalapak com,negative
kerja daftar seller lazada bayar hasil jual seller proses laku cair rumit transaksi bayar,negative
bukalapak barang jamin aman khawatir bayar cc kadang verifikasi security code hp tinjau ulang bijak,positive
bagus layan cepat sukses tiket com,positive
langgan setia tiket com beli tiket kereta sudi tiket com meberikan gimmickgimmick bonus langgan setia beli tiket kereta api mesan tiket kereta api aplikasi smartphone menu pilih kursi web terima kasih,positive
sedia pilih muslim fashion,positive
cari barang situs pas order eh barang barang yg kog tampil aplikasi androidnya gak buka,positive
barang terima kirim yg cepat senang ukur barang nyata awesome tqu seller tqu blibli always keep ur service excellent,positive
mes mesin cuci hadiah ulang kk tarik dgn yg lazada tawar iklan nya mes jg lsg bayar sistem transfer rp pd tgl oktober stelah tunggu minggu barang yg pesan muncul rumah kk telp lazada cs bilang klo lazada batal pesan dgn rendah hati terima klo lazada sndiri yg sdh batal gmn uang cs bilang iya rekening lazada nomor rekening email kirim data tunggu minggu uang muncul rekening telp lazada cs bilang uang proses tunggu smp kerja ok terima setalh bbrp dtg email klo dana bentuk voucher belanja dgn limited time telp cs lazada sdh habis sabar dgn nada marah kpd cs cs cewek yg sgt takut lsg tutup telp nya krn uang utuh spt yg sdh sy transfer lazada stelah telp lazada dgn cs nya uang dlm bentuk uang dlm bentuk voucher cs erti yg stlh bbrp uang ooohh kapok belanja dgn lazada kecewa bas shopping online,negative
