Sentence,Label
ya alami mesen barang d lazada jum at pas udah mesan bayar cek status barang ubah ya pikir besok udah ubah besok ubah ambil inisiatif email cs nya trus d suruh email bukti prmbayaran lahh rubet untung d buang bukti transfer ya d hitung kirim  d ngurus  hari lama banget layan kurang sistem manejemen bayar kurang  aja lebih lazada iklan manis mohon d baik tu lama sepi,negative
tokopedia tuh shop nya pintar pintar milih aja sih toko trusted udah respon positif beli udah transaksi sana kemarin beli barang nya gak ada uang nya dibalikin  ama tokopedia,positive
it s quick to respon of any mistake,positive
saya jual belanja tokopedia  sistem nyaman jual beli tampil clean simple bagai beli gampang banding harga teliti pilih jual lihat review talk about it jual fast response tidak,positive
selalu puas belanja di mataharimall banyak diskon,positive
bukalapak bantu belanja transaksi online begitu sistem bayar manual online via indomaret alfamart sangat mudah pilih produk barang terima kasih bukalapak sukses terus,positive
proses lambat sekali entah laku informasi jelas status proses gitu aja bagi barang cepat sampai bhinneka rekomendasi tapi kalo percaya bhinneka percaya,negative
order tanggal  agustus  no pesan  barang kirim jne cs via live chat bilang kirim lihat salah langgan comment dsini tanggal order  agustus  pick up jne kenapa order jadwal pick up jne ini,negative
addfghhb,positive
belum beli hp tgl  okt tp tgl  estimasi lambat tgl  okt tp barang nya butuh akhir cek jne accros no resi nya status karawang tgl  okt tp status on proses tgl  karena urgent datang gudang jne ambil barang langsung d i gudang jne tgl  okt tp yg dapa barang kirim almt barang esok hari tgl  okt lalu datang lg gudang jne tp enak jne alas no resi yg no resi marah baru cek ulang sabar dan barang kirim alamat tumpuk gudang alas kurang kurir yg sakit barang gudang tgl  okt pesan blibli kalo jasa antar logistic yg yg saran customer blibli kecewa proses kirim yg makan terkadang barang rusak proses kirim barang dilempar mobil kirim terima kasih cukup kecewa proses kirim via jne ambil barang terima paket,negative
mau cara meembatalkan pesan gmn ya soal udah kirim email blm batal,negative
senin  januari  jam  sore mes  unit sony xperia z ultra bhinneka com telepon marketing sesuai sepakat antar kamis jumat metode bayar cod cicil kartu kredit nomer order so private info removed saya mes marketing yg nama taufik faisal informasi barang ready stock gudang langsung ambil distributor pada selasa pagi jam  live chat hp tenang barang ready stock namun selasa sore hp hilang list web nya bhinneka com usaha hubung sdr faisal selasa masuk kantor akhir rabu jam  pagi hasil hubung nyanya perihal pesan hp hapus web dengan tergopoh barang kosong tunggu pre order  minggu dan  minggu pasti kalau barang hubung perihal batal beli sebut dan kali tenang barang ready stock untung mesan cod bayar laku saya kecewa layan bhinneka com buruk responsif untuk memghubungi sdr faisal habis pulsa  ribu saat mesan semangat terima telepon saya tp barang kosong diam info saya,negative
sy order barang tgl  nov  pagi dgn no order private info removed barang dtg  kmd tetapi salah paket nama alamat kirim jelas salah sdh isi produk beda alamat kirim kantor yg terima mgkn security dan meja reseptionis paket blibli sy sdh pede klo paket yg sy tunggu krn mmg sy yg belanja blibli krn semangat rumah sy buka packingnya sy liat terlbh lembar surat list produk yg pes sy kaget barang yg sy pesan dan sy cek nama alamat beda semua sy lgsung telp cs blibli dgn mba tiwi bilang aja lacak terlbh dahulu esok sy coba telp utk lanjut terima cs miko tetap blm msh dlm kece sy kabar update lg esok esok cs miko jumat tgl nov hubung sy bilang selasa kurir yg dtg utk ambil produk yg salah lama ya sy berat krn barang yg sy lapor ambil sdg barang pesan sy nasib krn msh blm lacak ada selasa siang blm kabar datang kurir sy kontak cs blibli dgn wanda dan sy tdk dapat yg muas sabar saja dan atur jemput produk utk barang yg salah ini aneh knp yg pikir barang yg salah saja sdgkan sy lapor kesana kesini utk bgmana nasib barang pesan sy ini sampai detik kmn barang pesan sy tsb blm jg ada tunggu tunggu tunggu halo sdh tgl batas kirim barang dan ini blm jg status barang pesan sy sampai sy terima barang untung sy tdk beli barang elektronik barang mahal sy beli kosmetik  pcs lipstick meski sbg customer dimana klo beli barang ditunggu bukan puas yg sy terima kecewa emosi sy blibli ganti produk yg kirim sy lagi sy hrs tunggu barang yg tdk ada tdk kapan sy jg sbg customer batas sabar utk tunggu saya benar kecewa kapok belanja sini seumur sy belanja online tp kali sy bener kecewa aplg blibli online shop yg iklan sdg genjarnya sayang servicenya kecewa,negative
made adiyatama saya pesan barang tgl  jun estimasi barang sesuai yg apps blibli tgl  jun sampe skrg barang sampai hubung cs overload blibli atas overload lebaran overload hilang blibli beda barang on time dtgnya on time kalah saing langsung oh iya ga sih aja ambil barang blibli kantor thanks private info removed,positive
no order  nikon d barang sampai motor lensa smooth kece langsung nikon saya komplain polite tanggap agent live chat nama muhammad ridwan lalu komplain by email respon sampai esok hari komplain by phone tangan agent nama bella tlnya nama farhan saya tukar produk bilang saran kirim barang cepat barang tukar cepat tidak kemudian email form kembali produk kembali barang tunggu lambat  agustus saya barang picking up lazada butuh tuju managemen akhir tgl  juli kirim via jne terima gudang lazada tgl  agustus tgl  agustus kakak telpon gudang lazada karna cantum nomor telp kakak saya dalam paket yang saya kirim tidak ada memory card dan pihak gudang tidak bisa proses jika tidak ada memory card bukti masuk lengkap tanpa satu yang kurang lazada mau cemar nama baik saya dan sampai saat ini kabar barang dicheck oleh pihak qc gudang lazada walaupun saya sudah telpon kali bahkan saya sempat tawar refund untuk deposit di akun lazada padahal jelas saya minta tukar produk barang harga seribudua ribu juta saya effort kembali barang cepat mungkin mana tanggung jawab pihak lazada sedang kamera itu sangat saya butuh untuk tanggal  agustus,negative
saya mes barang kemaren sore tolong informasi produk sayang barang cepat terimakasih,negative
saya membooking tiket promo kartu kredit citibank master disc rb beli kartu yg masuk kartu kredit citibank master masuk kode voucher nya hitung harga normal harus promo potong  ribu otomatis masuk kode voucher tapi alamai bayar harga normal menyadarai potong booking nya halaman iklan promo bookingan lagnsung via web ini kecewa seakan tunggu silap beli,negative
beli barang tgl  juni kirim terang tgl  juni sampe tgl  juli barang blm sampe customer servicenya belit tunggu info barang proses kirim harap masyarakat cerdas hindar lazada indonesia baik servis harap lazada tutup lex kurir internal yg kerja buruk kembali rpx jne tik yg bukti kompeten komen yg puas tanda besar jangan komen bayar,negative
layan prima keluh layan cepat thanks blibli customer mu,positive
bayar  juli  beli barang dgn nomor pesan  hingga tanggal  agustus  barang muncul jelas costumer service sy tunggu brp lagi,negative
order barang barang tgl  agustus bilang tgl  kirim walhasil kirim tgl  sept barang status kirim   hari itu lazada pakai jasa kirim uji haduh sen ngebet huuuh,negative
performa turun semenjak ganti nama mulai tinggal beli lengkap begitu jg dgn jual perlu promo utk bs saing dgn ol shop yg lain,negative
saya salut bukalapak jamin uang  barang kirim barangnya kumplit,positive
transaksi mudah cepat dan yg aman,positive
bagus aman,positive
bukalapak bagus banget saran saya foto barang yg pasang lapak minimal  foto asli konsumen ragu bel akan bagus bukalapak ada promo barang tarik bukalapak baik,positive
beli sepatu crocs barang tetlihat palsu ukur kaki kanan n kiri sama smp berbulan onggok pakai kapok belanja sini,negative
i like tokopedia because very trusted it so many seller and surely price is cheaper more than other company i am loyal customers tokopedia be succes tokopedia and give all the best your customer always thanks tokopedia,positive
kecewa,positive
saya pesan note  dgn no order private info removed tanggal  desember sampai status pesan proses pakai rpx priority yg mahal saya x telp cs pasti yg beri hanya suruh tunggu minggu libur orang rumah  minggu mohon minggu terima barang update barang terima tgl   tapi barang masalah dgn loudspeakernya mohon cepat tukar dgn unit baru,negative
excellent service,positive
saya mes tiket aa dgn rute sbylombok utk juli rombong  org via traveloka bbrp hr stlh booking mndpt info dr traveloka bhwa rute tsb dicancel aa kami urus refund sesuai guidance traveloka pd tgl  mei  bbrp kali smpt progress refund kami msh tunggu kembali dana aa info kembali refund stlh terima dana tsb akhrnya senin kmrn  jun telpon cs traveloka kontak aa stlh hubung aa transfer refund traveloka pd tgl  jun  hari ini  jun hubung cs traveloka lg dijwb bhwa mreka msh tunggu kembali dana aa wktu info dana refund yg transfer tgl  jun csnya ubah alas prosedur refund wktu hr kerja saya tdk erti traveloka tdk kembali refund janji mula bagai customer kecewa hak tdk jg uang yg tdk utk bayar tiket ganti rute yg batal refund dr traveloka tdk terima,negative
bukalapak sedia servis baik top up saldo mau kita barang ganti dgn jenis transaksi gagal respon cepat top up saldo beli pulsa jaya bukalapak,positive
great service and great price,positive
pesan hotel pesawat tiket com mudah praktis promo diskon tarik harga murah agen travel mana,positive
awal muas order lapak kirim barang yg pesan uang rekening saya,negative
best shop online shop,positive
cepat percaya,positive
ecommerce aneh batal pesan plus surprise dana ditilep   rupiah cc,negative
the great seller,positive
oke,positive
sangat kecewa tipu promo orami bilna saya order  unit barang belum bayar hubung call center orami diberitahu barang sedia telah bayar besok pesan cancel alas barang sedia uang refund  kerja sabtu minggu hari libur nasional hitung sangat kecewa,negative
jamin aman transaksi ex barang ditgl yg pakat uang otomatis  kembali so blnja nyaman,positive
dana ketaha udh sbln lebiv  jt mrka blg  hari tp dr  hri dana gbs tarik skrg brg udh kirim salah msuki resi beda angka eh msuk layan dblg manipulasi jelasin no resi yg benar bertele bgt mnt foto gilir udh foto blgnya resolusi jelek lah suruh foto full yg jelas ga full aja ga bnyk bgt alesaaan bykan rugi pnjual jg cs nya pd aneh smua bertele nahan dana pdhl krim by jne dy bs tracking system jne manipulasi udh dksh taru resi yg bener udh foto jg aja ngelees biar dana mrka tahaaaan keseeeel,negative
respon cepat konsumen,positive
seller kirim barang sesuai yg pesan harga yg murah order private info removed merchant blibli kecewa kick,negative
kualitas beli jamin benar jamin after sales servicenya bagus,positive
gue transaksi tanggal  desember  beli  item bayar klik bca nyata transaksi gagal saldo gw potong awal gw berfikir libur jelang natal maksimal x jam eehhh sampe gin tanggal  desember  saldo gak bingung telpon cs gak diangkat kirim pke email suruh nunggu terus gue mau telpon gak konfirmasi langsung hormat langgan udh kirim email berkali pindah aja bukalapak customer service udh pake tokopedia tapi kaya gin bikin gak nyaman belanja online,negative
ecommerce gengsi layan baik,positive
kesal buruk buruk layan sistem jual buruk saya belanja pulsa gagal kembali dana lambat kembali dana  minggu lebih alas kes lambat buyer belanja lazada,negative
senang belanja blibli gratis ongkir packing barang yg rapi barang cacat tangan,positive
packing aman rapi layan konsumen muas,positive
moga mudah bayar enak,positive
belanja on line blanja com mama toko digital semua jelas tidak nmr telpon yg hubung sampai barang tuju,negative
saya pesan barang speaker blibli di websitenya tera stok sedia oke beli kirim gratis indonesia saya transfer langsung jg nyata besok cek status pesan cancel apa ini masa barang website stok sedia gak update dan masuk email uang kembali proses  hari saya transfer detik juga order cancel kembali proses  hari nyesal belanja blibli com kecewa besar management gak bagus merchantnya gak update sedia barang,positive
ok,positive
tidak user friendly buruuuuuuk,negative
pada tanggal  nov pesan rice cooker sharp klo belanja lapak belah  eh  sampai akhir tgl  des ditelp cs blibli rice cooker yg warna hijau ada ganti merah iya namun minggu barang status on process melulu hub cs via email responnya lelet email balas itu suruh nunggu lagi saya balas konfirmasi balas otomatis tepat  minggu cek status pesan batal alas minta saya padahal tdk batal bete banget kan kalau resources tolong display barang responnya lho lambat difollow up buyer jujur kecewa belanja sini tau nasib uang kembali berminggu pesan yg ujung hangus,positive
